run_id,electricity_demand_multiplier_tx,natural_gas_price_west_south_central,battery_capcost,battery_capcost_energy,coal_igcc_capcost,coal_igcc_fom,coal_igcc_vom,coal_new_capcost,coal_new_fom,coal_new_vom,coal_ccs_capcost,coal_ccs_fom,coal_ccs_vom,coal_ccs_heatrate,csp_capcost,csp_fom,csp_vom,gas_cc_capcost,gas_cc_fom,gas_cc_vom,gas_cc_heatrate,gas_ccs_capcost,gas_ccs_fom,gas_ccs_vom,gas_ccs_heatrate,nuclear_capcost,nuclear_fom,nuclear_vom,cf_mult_shared_offshore_wind_fixed_and_floating,offshore_wind_fixed_overnight_cap_cost,offshore_wind_fixed_fixed_oandm,offshore_wind_floating_overnight_cap_cost,offshore_wind_floating_fixed_oandm,onshore_wind_cf_mult,onshore_wind_overnight_cap_cost_kw,onshore_wind_fixed_oandm_kw_yr,upv_capcost,upv_fom,upv_cf_improvement,trajectory,step,changed_factor
146,1.00854,1.55754,0.87226,1.2875200000000002,1.01794,0.98356,1.0282,1.0165199999999999,0.9863,1.0154,0.99346,1.028,0.98576,1.01148,1.2450400000000001,0.8209,1.16084,1.0277,0.99088,1.0197,0.9731,1.1253,1.1427,1.06868,1.027,1.17362,0.80914,1.2143,0.9986,1.3223,0.9630000000000001,1.3229600000000001,0.95478,0.9972199999999999,1.06506,0.97384,1.1781,0.9031,1.02444,3,26,coal_ccs_heatrate
147,1.00854,1.55754,0.87226,1.2875200000000002,1.01794,0.98356,1.0282,1.0165199999999999,0.9863,1.0154,0.99346,1.028,1.0712,1.01148,1.2450400000000001,0.8209,1.16084,1.0277,0.99088,1.0197,0.9731,1.1253,1.1427,1.06868,1.027,1.17362,0.80914,1.2143,0.9986,1.3223,0.9630000000000001,1.3229600000000001,0.95478,0.9972199999999999,1.06506,0.97384,1.1781,0.9031,1.02444,3,27,coal_ccs_vom
148,1.00854,1.55754,0.87226,1.2875200000000002,1.01794,1.01704,1.0282,1.0165199999999999,0.9863,1.0154,0.99346,1.028,1.0712,1.01148,1.2450400000000001,0.8209,1.16084,1.0277,0.99088,1.0197,0.9731,1.1253,1.1427,1.06868,1.027,1.17362,0.80914,1.2143,0.9986,1.3223,0.9630000000000001,1.3229600000000001,0.95478,0.9972199999999999,1.06506,0.97384,1.1781,0.9031,1.02444,3,28,coal_igcc_fom
149,1.00854,1.55754,0.87226,1.2875200000000002,1.01794,1.01704,1.0282,1.0165199999999999,0.9863,1.0154,0.99346,1.028,1.0712,1.01148,1.2450400000000001,0.8209,1.16084,1.0277,0.99088,1.0197,0.9731,1.1253,1.1427,1.06868,1.027,1.17362,0.80914,1.2143,0.9986,1.3223,1.0884,1.3229600000000001,0.95478,0.9972199999999999,1.06506,0.97384,1.1781,0.9031,1.02444,3,29,offshore_wind_fixed_fixed_oandm
150,1.00854,1.55754,0.87226,1.2875200000000002,1.01794,1.01704,1.0282,1.0165199999999999,0.9863,1.0154,0.99346,1.028,1.0712,1.01148,1.2450400000000001,0.8209,1.16084,1.0277,0.99088,1.0197,0.9731,1.1253,1.1427,1.06868,1.027,1.17362,0.80914,1.2143,0.9986,1.3223,1.0884,1.3229600000000001,0.95478,1.0634,1.06506,0.97384,1.1781,0.9031,1.02444,3,30,onshore_wind_cf_mult
151,1.00854,1.55754,0.87226,1.2875200000000002,1.01794,1.01704,1.0282,1.0165199999999999,0.9863,1.0154,0.99346,1.028,1.0712,1.01148,1.2450400000000001,0.8209,1.16084,1.0277,0.99088,1.0197,0.9731,1.1253,1.1427,1.06868,1.027,1.17362,0.80914,1.2143,1.0529,1.3223,1.0884,1.3229600000000001,0.95478,1.0634,1.06506,0.97384,1.1781,0.9031,1.02444,3,31,cf_mult_shared_offshore_wind_fixed_and_floating
152,1.00854,1.55754,0.87226,1.2875200000000002,1.01794,1.01704,1.0282,1.0165199999999999,0.9863,1.0154,0.99346,1.028,1.0712,1.01148,1.2450400000000001,0.8209,1.16084,1.0277,0.99088,1.0197,0.9731,1.1253,1.1427,1.06868,1.027,1.17362,0.80914,1.2143,1.0529,1.3223,1.0884,1.3229600000000001,1.0768199999999999,1.0634,1.06506,0.97384,1.1781,0.9031,1.02444,3,32,offshore_wind_floating_fixed_oandm
153,1.00854,1.55754,0.87226,1.2875200000000002,1.01794,1.01704,1.0282,1.0165199999999999,1.0139,1.0154,0.99346,1.028,1.0712,1.01148,1.2450400000000001,0.8209,1.16084,1.0277,0.99088,1.0197,0.9731,1.1253,1.1427,1.06868,1.027,1.17362,0.80914,1.2143,1.0529,1.3223,1.0884,1.3229600000000001,1.0768199999999999,1.0634,1.06506,0.97384,1.1781,0.9031,1.02444,3,33,coal_new_fom
154,1.00854,1.55754,0.87226,1.2875200000000002,1.01794,1.01704,1.0282,1.0165199999999999,1.0139,1.0154,0.99346,1.028,1.0712,1.01148,1.2450400000000001,0.8209,1.16084,1.0277,0.99088,1.0197,0.9731,1.1253,1.1427,1.06868,1.027,1.17362,1.07656,1.2143,1.0529,1.3223,1.0884,1.3229600000000001,1.0768199999999999,1.0634,1.06506,0.97384,1.1781,0.9031,1.02444,3,34,nuclear_fom
155,1.00854,1.55754,0.87226,1.2875200000000002,1.01794,1.01704,1.0282,1.0165199999999999,1.0139,1.0154,0.99346,1.028,1.0712,1.01148,1.2450400000000001,1.13548,1.16084,1.0277,0.99088,1.0197,0.9731,1.1253,1.1427,1.06868,1.027,1.17362,1.07656,1.2143,1.0529,1.3223,1.0884,1.3229600000000001,1.0768199999999999,1.0634,1.06506,0.97384,1.1781,0.9031,1.02444,3,35,csp_fom
156,1.00854,1.55754,0.87226,1.2875200000000002,1.01794,1.01704,1.0282,1.0165199999999999,1.0139,1.0154,0.99346,1.028,1.0712,1.01148,1.2450400000000001,1.13548,1.16084,1.0277,1.0522,1.0197,0.9731,1.1253,1.1427,1.06868,1.027,1.17362,1.07656,1.2143,1.0529,1.3223,1.0884,1.3229600000000001,1.0768199999999999,1.0634,1.06506,0.97384,1.1781,0.9031,1.02444,3,36,gas_cc_fom
157,1.00854,1.55754,0.87226,1.2875200000000002,1.01794,1.01704,1.0282,1.0165199999999999,1.0139,1.0154,0.99346,1.028,1.0712,1.01148,1.2450400000000001,1.13548,1.16084,1.0277,1.0522,1.0197,0.9731,1.1253,1.1427,1.06868,1.027,1.17362,1.07656,1.2143,1.0529,1.3223,1.0884,1.3229600000000001,1.0768199999999999,1.0634,1.06506,0.97384,1.1781,1.04116,1.02444,3,37,upv_fom
158,1.00854,1.55754,0.87226,1.2875200000000002,1.01794,1.01704,1.0282,1.0165199999999999,1.0139,1.0154,0.99346,1.028,1.0712,1.01148,1.2450400000000001,1.13548,1.16084,1.0277,1.0522,1.0197,1.00544,1.1253,1.1427,1.06868,1.027,1.17362,1.07656,1.2143,1.0529,1.3223,1.0884,1.3229600000000001,1.0768199999999999,1.0634,1.06506,0.97384,1.1781,1.04116,1.02444,3,38,gas_cc_heatrate
159,1.00854,1.55754,0.87226,1.2875200000000002,1.01794,1.01704,1.0282,1.0165199999999999,1.0139,1.0154,1.0327,1.028,1.0712,1.01148,1.2450400000000001,1.13548,1.16084,1.0277,1.0522,1.0197,1.00544,1.1253,1.1427,1.06868,1.027,1.17362,1.07656,1.2143,1.0529,1.3223,1.0884,1.3229600000000001,1.0768199999999999,1.0634,1.06506,0.97384,1.1781,1.04116,1.02444,3,39,coal_ccs_capcost
160,0.9579,0.6729,0.76564,1.04996,0.9709,0.99472,0.99472,0.98448,0.9771,0.9853,0.9673,0.9721,0.98576,0.96396,0.94588,0.8209,1.09826,0.98346,0.97044,0.9807,0.9731,0.8747,0.8572,0.93152,0.955,1.03488,0.72,0.78574,0.9624,0.7848,0.9212,0.85004,0.99546,0.9972199999999999,1.02284,0.8724799999999999,0.9489,0.99514,0.98172,4,0,
161,0.9579,0.6729,0.76564,1.04996,0.9709,0.99472,0.99472,0.98448,0.9771,0.9853,0.9673,0.9721,0.98576,0.96396,0.94588,0.8209,1.286,0.98346,0.97044,0.9807,0.9731,0.8747,0.8572,0.93152,0.955,1.03488,0.72,0.78574,0.9624,0.7848,0.9212,0.85004,0.99546,0.9972199999999999,1.02284,0.8724799999999999,0.9489,0.99514,0.98172,4,1,csp_vom
162,0.9579,0.6729,0.76564,1.04996,0.9709,0.99472,0.99472,0.98448,0.9771,0.9853,0.9673,0.9721,0.98576,0.96396,0.94588,0.8209,1.286,0.98346,0.97044,0.9807,0.9731,0.8747,0.8572,0.93152,0.955,1.03488,0.72,0.78574,0.9624,0.7848,0.9212,0.85004,0.99546,0.9972199999999999,1.02284,1.0245199999999999,0.9489,0.99514,0.98172,4,2,onshore_wind_fixed_oandm_kw_yr
163,0.9579,0.6729,0.76564,1.04996,0.9709,0.99472,0.99472,0.98448,0.9771,0.9853,0.9673,0.9721,0.98576,0.96396,0.94588,0.8209,1.286,0.98346,0.97044,0.9807,0.9731,0.8747,0.8572,0.93152,0.955,1.03488,0.72,0.78574,0.9624,0.7848,1.0466000000000002,0.85004,0.99546,0.9972199999999999,1.02284,1.0245199999999999,0.9489,0.99514,0.98172,4,3,offshore_wind_fixed_fixed_oandm
164,0.9579,0.6729,0.76564,1.04996,0.9709,0.99472,0.99472,0.98448,0.9771,0.9853,0.9673,0.9721,0.98576,0.96396,0.94588,0.8209,1.286,0.98346,0.97044,0.9807,0.9731,0.8747,0.8572,0.93152,0.955,1.03488,0.72,0.78574,0.9624,0.7848,1.0466000000000002,0.85004,0.99546,0.9972199999999999,1.02284,1.0245199999999999,0.9489,1.1332,0.98172,4,4,upv_fom
165,0.9579,0.6729,0.76564,1.04996,0.9709,0.99472,0.99472,0.98448,0.9771,0.9853,0.9673,0.9721,0.98576,0.96396,0.94588,0.8209,1.286,0.98346,0.97044,0.9807,0.9731,0.8747,0.8572,0.93152,0.955,1.03488,0.72,0.78574,0.9624,0.7848,1.0466000000000002,0.85004,0.99546,0.9972199999999999,1.02284,1.0245199999999999,0.9489,1.1332,1.0458,4,5,upv_cf_improvement
166,0.9579,0.6729,0.76564,1.04996,0.9709,0.99472,0.99472,0.98448,0.9771,0.9853,0.9673,0.9721,0.98576,0.96396,0.94588,0.8209,1.286,0.98346,0.97044,0.9807,0.9731,0.8747,0.8572,0.93152,0.955,1.03488,0.72,0.78574,0.9624,1.1073,1.0466000000000002,0.85004,0.99546,0.9972199999999999,1.02284,1.0245199999999999,0.9489,1.1332,1.0458,4,6,offshore_wind_fixed_overnight_cap_cost
167,0.9579,0.6729,0.76564,1.04996,0.9709,0.99472,0.99472,0.98448,0.9771,0.9853,0.9673,0.9721,0.98576,0.96396,0.94588,0.8209,1.286,0.98346,0.97044,0.9807,0.9731,0.8747,0.8572,0.93152,0.955,1.03488,0.72,0.78574,0.9624,1.1073,1.0466000000000002,0.85004,0.99546,1.0634,1.02284,1.0245199999999999,0.9489,1.1332,1.0458,4,7,onshore_wind_cf_mult
168,0.9579,0.6729,0.76564,1.04996,0.9709,0.99472,0.99472,0.98448,0.9771,0.9853,0.9673,0.9721,0.98576,0.96396,0.94588,0.8209,1.286,1.01664,0.97044,0.9807,0.9731,0.8747,0.8572,0.93152,0.955,1.03488,0.72,0.78574,0.9624,1.1073,1.0466000000000002,0.85004,0.99546,1.0634,1.02284,1.0245199999999999,0.9489,1.1332,1.0458,4,8,gas_cc_capcost
169,0.9579,0.6729,0.76564,1.04996,0.9709,0.99472,0.99472,0.98448,0.9771,0.9853,0.9673,0.9721,0.98576,0.96396,1.3946200000000002,0.8209,1.286,1.01664,0.97044,0.9807,0.9731,0.8747,0.8572,0.93152,0.955,1.03488,0.72,0.78574,0.9624,1.1073,1.0466000000000002,0.85004,0.99546,1.0634,1.02284,1.0245199999999999,0.9489,1.1332,1.0458,4,9,csp_capcost
170,0.9579,0.6729,0.76564,1.04996,0.9709,0.99472,0.99472,0.98448,0.9771,0.9853,0.9673,0.9721,0.98576,0.96396,1.3946200000000002,0.8209,1.286,1.01664,0.97044,0.9807,0.9731,0.8747,1.0285,0.93152,0.955,1.03488,0.72,0.78574,0.9624,1.1073,1.0466000000000002,0.85004,0.99546,1.0634,1.02284,1.0245199999999999,0.9489,1.1332,1.0458,4,10,gas_ccs_fom
171,0.9579,0.6729,0.76564,1.04996,0.9709,0.99472,0.99472,0.98448,0.9771,0.9853,0.9673,0.9721,1.0712,0.96396,1.3946200000000002,0.8209,1.286,1.01664,0.97044,0.9807,0.9731,0.8747,1.0285,0.93152,0.955,1.03488,0.72,0.78574,0.9624,1.1073,1.0466000000000002,0.85004,0.99546,1.0634,1.02284,1.0245199999999999,0.9489,1.1332,1.0458,4,11,coal_ccs_vom
172,0.9579,0.6729,0.76564,1.04996,0.9709,0.99472,0.99472,0.98448,0.9771,0.9853,0.9673,0.9721,1.0712,0.96396,1.3946200000000002,1.13548,1.286,1.01664,0.97044,0.9807,0.9731,0.8747,1.0285,0.93152,0.955,1.03488,0.72,0.78574,0.9624,1.1073,1.0466000000000002,0.85004,0.99546,1.0634,1.02284,1.0245199999999999,0.9489,1.1332,1.0458,4,12,csp_fom
173,0.9579,0.6729,0.76564,1.04996,0.9709,0.99472,0.99472,0.98448,0.9771,0.9853,0.9673,0.9721,1.0712,0.96396,1.3946200000000002,1.13548,1.286,1.01664,0.97044,0.9807,0.9731,0.8747,1.0285,0.93152,0.955,1.03488,0.72,1.10716,0.9624,1.1073,1.0466000000000002,0.85004,0.99546,1.0634,1.02284,1.0245199999999999,0.9489,1.1332,1.0458,4,13,nuclear_vom
174,0.9579,0.6729,0.76564,1.04996,1.00618,0.99472,0.99472,0.98448,0.9771,0.9853,0.9673,0.9721,1.0712,0.96396,1.3946200000000002,1.13548,1.286,1.01664,0.97044,0.9807,0.9731,0.8747,1.0285,0.93152,0.955,1.03488,0.72,1.10716,0.9624,1.1073,1.0466000000000002,0.85004,0.99546,1.0634,1.02284,1.0245199999999999,0.9489,1.1332,1.0458,4,14,coal_igcc_capcost
175,0.9579,0.6729,0.76564,1.04996,1.00618,0.99472,0.99472,0.98448,0.9771,0.9853,0.9673,0.9721,1.0712,1.03524,1.3946200000000002,1.13548,1.286,1.01664,0.97044,0.9807,0.9731,0.8747,1.0285,0.93152,0.955,1.03488,0.72,1.10716,0.9624,1.1073,1.0466000000000002,0.85004,0.99546,1.0634,1.02284,1.0245199999999999,0.9489,1.1332,1.0458,4,15,coal_ccs_heatrate
176,0.9579,0.6729,0.76564,1.04996,1.00618,0.99472,0.99472,0.98448,0.9771,0.9853,0.9673,0.9721,1.0712,1.03524,1.3946200000000002,1.13548,1.286,1.01664,0.97044,0.9807,0.9731,0.8747,1.0285,0.93152,0.955,1.03488,0.72,1.10716,1.0167,1.1073,1.0466000000000002,0.85004,0.99546,1.0634,1.02284,1.0245199999999999,0.9489,1.1332,1.0458,4,16,cf_mult_shared_offshore_wind_fixed_and_floating
177,0.9579,0.6729,0.76564,1.04996,1.00618,0.99472,0.99472,0.98448,0.9771,0.9853,0.9673,0.9721,1.0712,1.03524,1.3946200000000002,1.13548,1.286,1.01664,0.97044,0.9807,0.9731,0.8747,1.0285,0.93152,0.955,1.03488,0.72,1.10716,1.0167,1.1073,1.0466000000000002,0.85004,1.1175,1.0634,1.02284,1.0245199999999999,0.9489,1.1332,1.0458,4,17,offshore_wind_floating_fixed_oandm
178,0.9579,0.6729,0.76564,1.04996,1.00618,0.99472,0.99472,0.98448,0.9771,0.9853,0.9673,0.9721,1.0712,1.03524,1.3946200000000002,1.13548,1.286,1.01664,0.97044,0.9807,0.9731,0.8747,1.0285,0.93152,0.955,1.03488,0.72,1.10716,1.0167,1.1073,1.0466000000000002,1.3229600000000001,1.1175,1.0634,1.02284,1.0245199999999999,0.9489,1.1332,1.0458,4,18,offshore_wind_floating_overnight_cap_cost
179,0.9579,0.6729,0.76564,1.04996,1.00618,0.99472,0.99472,0.98448,0.9771,0.9853,1.00654,0.9721,1.0712,1.03524,1.3946200000000002,1.13548,1.286,1.01664,0.97044,0.9807,0.9731,0.8747,1.0285,0.93152,0.955,1.03488,0.72,1.10716,1.0167,1.1073,1.0466000000000002,1.3229600000000001,1.1175,1.0634,1.02284,1.0245199999999999,0.9489,1.1332,1.0458,4,19,coal_ccs_capcost
180,0.9579,0.6729,0.76564,1.04996,1.00618,0.99472,0.99472,0.98448,0.9771,0.9853,1.00654,0.9721,1.0712,1.03524,1.3946200000000002,1.13548,1.286,1.01664,0.97044,0.9807,0.9731,0.8747,1.0285,0.93152,1.009,1.03488,0.72,1.10716,1.0167,1.1073,1.0466000000000002,1.3229600000000001,1.1175,1.0634,1.02284,1.0245199999999999,0.9489,1.1332,1.0458,4,20,gas_ccs_heatrate
181,0.9579,0.6729,0.76564,1.04996,1.00618,0.99472,0.99472,0.98448,0.9771,0.9853,1.00654,0.9721,1.0712,1.03524,1.3946200000000002,1.13548,1.286,1.01664,0.97044,0.9807,0.9731,1.02506,1.0285,0.93152,1.009,1.03488,0.72,1.10716,1.0167,1.1073,1.0466000000000002,1.3229600000000001,1.1175,1.0634,1.02284,1.0245199999999999,0.9489,1.1332,1.0458,4,21,gas_ccs_capcost
182,0.9579,0.6729,0.76564,1.04996,1.00618,0.99472,0.99472,0.98448,0.9771,0.9853,1.00654,0.9721,1.0712,1.03524,1.3946200000000002,1.13548,1.286,1.01664,0.97044,0.9807,0.9731,1.02506,1.0285,0.93152,1.009,1.4511,0.72,1.10716,1.0167,1.1073,1.0466000000000002,1.3229600000000001,1.1175,1.0634,1.02284,1.0245199999999999,0.9489,1.1332,1.0458,4,22,nuclear_capcost
183,0.9579,0.6729,0.76564,1.4063,1.00618,0.99472,0.99472,0.98448,0.9771,0.9853,1.00654,0.9721,1.0712,1.03524,1.3946200000000002,1.13548,1.286,1.01664,0.97044,0.9807,0.9731,1.02506,1.0285,0.93152,1.009,1.4511,0.72,1.10716,1.0167,1.1073,1.0466000000000002,1.3229600000000001,1.1175,1.0634,1.02284,1.0245199999999999,0.9489,1.1332,1.0458,4,23,battery_capcost_energy
184,0.9579,0.6729,0.76564,1.4063,1.00618,0.99472,0.99472,0.98448,0.9771,0.9853,1.00654,0.9721,1.0712,1.03524,1.3946200000000002,1.13548,1.286,1.01664,1.03176,0.9807,0.9731,1.02506,1.0285,0.93152,1.009,1.4511,0.72,1.10716,1.0167,1.1073,1.0466000000000002,1.3229600000000001,1.1175,1.0634,1.02284,1.0245199999999999,0.9489,1.1332,1.0458,4,24,gas_cc_fom
185,0.9579,0.6729,0.76564,1.4063,1.00618,0.99472,0.99472,0.98448,0.9771,0.9853,1.00654,0.9721,1.0712,1.03524,1.3946200000000002,1.13548,1.286,1.01664,1.03176,0.9807,0.9731,1.02506,1.0285,0.93152,1.009,1.4511,0.72,1.10716,1.0167,1.1073,1.0466000000000002,1.3229600000000001,1.1175,1.0634,1.02284,1.0245199999999999,1.1208,1.1332,1.0458,4,25,upv_capcost
186,0.9579,0.6729,1.0855,1.4063,1.00618,0.99472,0.99472,0.98448,0.9771,0.9853,1.00654,0.9721,1.0712,1.03524,1.3946200000000002,1.13548,1.286,1.01664,1.03176,0.9807,0.9731,1.02506,1.0285,0.93152,1.009,1.4511,0.72,1.10716,1.0167,1.1073,1.0466000000000002,1.3229600000000001,1.1175,1.0634,1.02284,1.0245199999999999,1.1208,1.1332,1.0458,4,26,battery_capcost
187,1.00854,0.6729,1.0855,1.4063,1.00618,0.99472,0.99472,0.98448,0.9771,0.9853,1.00654,0.9721,1.0712,1.03524,1.3946200000000002,1.13548,1.286,1.01664,1.03176,0.9807,0.9731,1.02506,1.0285,0.93152,1.009,1.4511,0.72,1.10716,1.0167,1.1073,1.0466000000000002,1.3229600000000001,1.1175,1.0634,1.02284,1.0245199999999999,1.1208,1.1332,1.0458,4,27,electricity_demand_multiplier_tx
188,1.00854,0.6729,1.0855,1.4063,1.00618,0.99472,0.99472,0.98448,0.9771,0.9853,1.00654,0.9721,1.0712,1.03524,1.3946200000000002,1.13548,1.286,1.01664,1.03176,0.9807,0.9731,1.02506,1.0285,0.93152,1.009,1.4511,0.72,1.10716,1.0167,1.1073,1.0466000000000002,1.3229600000000001,1.1175,1.0634,1.1495,1.0245199999999999,1.1208,1.1332,1.0458,4,28,onshore_wind_overnight_cap_cost_kw
189,1.00854,0.6729,1.0855,1.4063,1.00618,0.99472,0.99472,0.98448,0.9771,1.00336,1.00654,0.9721,1.0712,1.03524,1.3946200000000002,1.13548,1.286,1.01664,1.03176,0.9807,0.9731,1.02506,1.0285,0.93152,1.009,1.4511,0.72,1.10716,1.0167,1.1073,1.0466000000000002,1.3229600000000001,1.1175,1.0634,1.1495,1.0245199999999999,1.1208,1.1332,1.0458,4,29,coal_new_vom
190,1.00854,0.6729,1.0855,1.4063,1.00618,0.99472,0.99472,0.98448,0.9771,1.00336,1.00654,0.9721,1.0712,1.03524,1.3946200000000002,1.13548,1.286,1.01664,1.03176,0.9807,0.9731,1.02506,1.0285,1.06868,1.009,1.4511,0.72,1.10716,1.0167,1.1073,1.0466000000000002,1.3229600000000001,1.1175,1.0634,1.1495,1.0245199999999999,1.1208,1.1332,1.0458,4,30,gas_ccs_vom
191,1.00854,0.6729,1.0855,1.4063,1.00618,0.99472,0.99472,0.98448,1.0047,1.00336,1.00654,0.9721,1.0712,1.03524,1.3946200000000002,1.13548,1.286,1.01664,1.03176,0.9807,0.9731,1.02506,1.0285,1.06868,1.009,1.4511,0.72,1.10716,1.0167,1.1073,1.0466000000000002,1.3229600000000001,1.1175,1.0634,1.1495,1.0245199999999999,1.1208,1.1332,1.0458,4,31,coal_new_fom
192,1.00854,0.6729,1.0855,1.4063,1.00618,0.99472,1.0282,0.98448,1.0047,1.00336,1.00654,0.9721,1.0712,1.03524,1.3946200000000002,1.13548,1.286,1.01664,1.03176,0.9807,0.9731,1.02506,1.0285,1.06868,1.009,1.4511,0.72,1.10716,1.0167,1.1073,1.0466000000000002,1.3229600000000001,1.1175,1.0634,1.1495,1.0245199999999999,1.1208,1.1332,1.0458,4,32,coal_igcc_vom
193,1.00854,0.6729,1.0855,1.4063,1.00618,0.99472,1.0282,0.98448,1.0047,1.00336,1.00654,0.9721,1.0712,1.03524,1.3946200000000002,1.13548,1.286,1.01664,1.03176,1.0197,0.9731,1.02506,1.0285,1.06868,1.009,1.4511,0.72,1.10716,1.0167,1.1073,1.0466000000000002,1.3229600000000001,1.1175,1.0634,1.1495,1.0245199999999999,1.1208,1.1332,1.0458,4,33,gas_cc_vom
194,1.00854,1.3363800000000001,1.0855,1.4063,1.00618,0.99472,1.0282,0.98448,1.0047,1.00336,1.00654,0.9721,1.0712,1.03524,1.3946200000000002,1.13548,1.286,1.01664,1.03176,1.0197,0.9731,1.02506,1.0285,1.06868,1.009,1.4511,0.72,1.10716,1.0167,1.1073,1.0466000000000002,1.3229600000000001,1.1175,1.0634,1.1495,1.0245199999999999,1.1208,1.1332,1.0458,4,34,natural_gas_price_west_south_central
195,1.00854,1.3363800000000001,1.0855,1.4063,1.00618,1.0282,1.0282,0.98448,1.0047,1.00336,1.00654,0.9721,1.0712,1.03524,1.3946200000000002,1.13548,1.286,1.01664,1.03176,1.0197,0.9731,1.02506,1.0285,1.06868,1.009,1.4511,0.72,1.10716,1.0167,1.1073,1.0466000000000002,1.3229600000000001,1.1175,1.0634,1.1495,1.0245199999999999,1.1208,1.1332,1.0458,4,35,coal_igcc_fom
196,1.00854,1.3363800000000001,1.0855,1.4063,1.00618,1.0282,1.0282,0.98448,1.0047,1.00336,1.00654,0.9721,1.0712,1.03524,1.3946200000000002,1.13548,1.286,1.01664,1.03176,1.0197,0.9731,1.02506,1.0285,1.06868,1.009,1.4511,0.98742,1.10716,1.0167,1.1073,1.0466000000000002,1.3229600000000001,1.1175,1.0634,1.1495,1.0245199999999999,1.1208,1.1332,1.0458,4,36,nuclear_fom
197,1.00854,1.3363800000000001,1.0855,1.4063,1.00618,1.0282,1.0282,0.98448,1.0047,1.00336,1.00654,0.9721,1.0712,1.03524,1.3946200000000002,1.13548,1.286,1.01664,1.03176,1.0197,1.00544,1.02506,1.0285,1.06868,1.009,1.4511,0.98742,1.10716,1.0167,1.1073,1.0466000000000002,1.3229600000000001,1.1175,1.0634,1.1495,1.0245199999999999,1.1208,1.1332,1.0458,4,37,gas_cc_heatrate
198,1.00854,1.3363800000000001,1.0855,1.4063,1.00618,1.0282,1.0282,1.0165199999999999,1.0047,1.00336,1.00654,0.9721,1.0712,1.03524,1.3946200000000002,1.13548,1.286,1.01664,1.03176,1.0197,1.00544,1.02506,1.0285,1.06868,1.009,1.4511,0.98742,1.10716,1.0167,1.1073,1.0466000000000002,1.3229600000000001,1.1175,1.0634,1.1495,1.0245199999999999,1.1208,1.1332,1.0458,4,38,coal_new_capcost
199,1.00854,1.3363800000000001,1.0855,1.4063,1.00618,1.0282,1.0282,1.0165199999999999,1.0047,1.00336,1.00654,1.00564,1.0712,1.03524,1.3946200000000002,1.13548,1.286,1.01664,1.03176,1.0197,1.00544,1.02506,1.0285,1.06868,1.009,1.4511,0.98742,1.10716,1.0167,1.1073,1.0466000000000002,1.3229600000000001,1.1175,1.0634,1.1495,1.0245199999999999,1.1208,1.1332,1.0458,4,39,coal_ccs_fom
